"1","Dr. Kiran Kumar","Pediatrics","Chennai","Tamil Nadu"
"1188","Dr. Neha Iyer","Gynecology","Lucknow","Uttar Pradesh"
"1189","Dr. Suresh Singh","Pediatrics","Delhi","Delhi"
"1190","Dr. Amit Das","Psychiatry","Chennai","Tamil Nadu"
"1191","Dr. Ritu Iyer","Gynecology","Chennai","Tamil Nadu"
"1192","Dr. Rajesh Sharma","ENT","Lucknow","Uttar Pradesh"
"1193","Dr. Kavita Patel","Pulmonology","Mumbai","Maharashtra"
"1194","Dr. Vijay Patel","Psychiatry","Lucknow","Uttar Pradesh"
"1195","Dr. Sunita Yadav","Dermatology","Bengaluru","Karnataka"
"1196","Dr. Pooja Sharma","Dermatology","Pune","Maharashtra"
"1197","Dr. Neha Yadav","Gynecology","Bengaluru","Karnataka"
"1198","Dr. Suresh Sharma","ENT","Hyderabad","Telangana"
"1199","Dr. Pooja Patel","Pulmonology","Lucknow","Uttar Pradesh"
"1200","Dr. Neha Verma","Gastroenterology","Hyderabad","Telangana"
"1201","Dr. Aarti Sharma","Urology","Bengaluru","Karnataka"
"1202","Dr. Suresh Singh","Oncology","Jaipur","Rajasthan"
"1203","Dr. Aarti Patel","Neurology","Bengaluru","Karnataka"
"1204","Dr. Rajesh Iyer","General Medicine","Jaipur","Rajasthan"
"1205","Dr. Sunita Iyer","Pediatrics","Mumbai","Maharashtra"
"1206","Dr. Priya Kumar","Neurology","Chennai","Tamil Nadu"
"1207","Dr. Sunil Singh","Urology","Pune","Maharashtra"
"1208","Dr. Ritu Yadav","Oncology","Bengaluru","Karnataka"
"1209","Dr. Pooja Reddy","Oncology","Delhi","Delhi"
"1210","Dr. Aarti Iyer","Oncology","Lucknow","Uttar Pradesh"
"1211","Dr. Sunita Verma","Gastroenterology","Delhi","Delhi"
"1212","Dr. Neha Iyer","Pulmonology","Mumbai","Maharashtra"
"1213","Dr. Anil Iyer","Dermatology","Lucknow","Uttar Pradesh"
"1214","Dr. Rajesh Verma","General Medicine","Lucknow","Uttar Pradesh"
"1215","Dr. Kiran Das","Pediatrics","Chennai","Tamil Nadu"
"1216","Dr. Anil Sharma","Gastroenterology","Lucknow","Uttar Pradesh"
"1217","Dr. Amit Patel","ENT","Chennai","Tamil Nadu"
"1218","Dr. Vijay Iyer","Psychiatry","Ahmedabad","Gujarat"
"1219","Dr. Rohit Iyer","Orthopedics","Delhi","Delhi"
"1220","Dr. Aarti Iyer","Gynecology","Mumbai","Maharashtra"
"1221","Dr. Sunita Iyer","Dermatology","Pune","Maharashtra"
"1222","Dr. Anita Sharma","Urology","Hyderabad","Telangana"
"1223","Dr. Prakash Verma","Orthopedics","Delhi","Delhi"
"1224","Dr. Sunil Kumar","ENT","Ahmedabad","Gujarat"
"1225","Dr. Aarti Yadav","Psychiatry","Bengaluru","Karnataka"
"1226","Dr. Aarti Chopra","Dermatology","Mumbai","Maharashtra"
"1227","Dr. Anita Singh","Urology","Pune","Maharashtra"
"1228","Dr. Kavita Yadav","Pulmonology","Ahmedabad","Gujarat"
"1229","Dr. Pooja Yadav","Neurology","Mumbai","Maharashtra"
"1230","Dr. Anil Das","Pulmonology","Bengaluru","Karnataka"
"1231","Dr. Neha Patel","Oncology","Delhi","Delhi"
"1232","Dr. Kiran Patel","Cardiology","Mumbai","Maharashtra"
"1233","Dr. Neha Patel","Pulmonology","Jaipur","Rajasthan"
"1234","Dr. Rajesh Singh","Urology","Kolkata","West Bengal"
"1235","Dr. Rajesh Yadav","Dermatology","Lucknow","Uttar Pradesh"
"1236","Dr. Pooja Sharma","Neurology","Bengaluru","Karnataka"
"1237","Dr. Vijay Kumar","Dermatology","Lucknow","Uttar Pradesh"
"1238","Dr. Rohit Kumar","Dermatology","Pune","Maharashtra"
"1239","Dr. Sunita Patel","Neurology","Kolkata","West Bengal"
"1240","Dr. Kavita Verma","Pulmonology","Kolkata","West Bengal"
"1241","Dr. Rajesh Verma","Gynecology","Jaipur","Rajasthan"
"1242","Dr. Suresh Iyer","Pediatrics","Kolkata","West Bengal"
"1243","Dr. Anita Iyer","Psychiatry","Delhi","Delhi"
"1244","Dr. Deepak Verma","Gastroenterology","Chennai","Tamil Nadu"
"1245","Dr. Sunil Chopra","General Medicine","Lucknow","Uttar Pradesh"
"1246","Dr. Meena Chopra","Psychiatry","Mumbai","Maharashtra"
"1247","Dr. Pooja Reddy","Dermatology","Ahmedabad","Gujarat"
"1248","Dr. Anita Yadav","ENT","Chennai","Tamil Nadu"
"1249","Dr. Aarti Sharma","Pediatrics","Hyderabad","Telangana"
"1250","Dr. Suresh Chopra","Orthopedics","Mumbai","Maharashtra"
"1251","Dr. Kavita Patel","Gynecology","Ahmedabad","Gujarat"
"1252","Dr. Aarti Reddy","Pediatrics","Mumbai","Maharashtra"
"1253","Dr. Kavita Patel","Pulmonology","Delhi","Delhi"
"1254","Dr. Pooja Iyer","Psychiatry","Pune","Maharashtra"
"1255","Dr. Priya Singh","Cardiology","Delhi","Delhi"
"1256","Dr. Sunita Chopra","Pulmonology","Kolkata","West Bengal"
"1257","Dr. Aarti Verma","Neurology","Kolkata","West Bengal"
"1258","Dr. Rohit Kumar","Gynecology","Ahmedabad","Gujarat"
"1259","Dr. Sunil Das","Dermatology","Bengaluru","Karnataka"
"1260","Dr. Priya Das","Oncology","Chennai","Tamil Nadu"
"1261","Dr. Amit Chopra","Gynecology","Lucknow","Uttar Pradesh"
"1262","Dr. Kiran Yadav","ENT","Ahmedabad","Gujarat"
"1263","Dr. Sunil Verma","Gastroenterology","Delhi","Delhi"
"1264","Dr. Neha Verma","Urology","Lucknow","Uttar Pradesh"
"1265","Dr. Anil Verma","Oncology","Pune","Maharashtra"
"1266","Dr. Vijay Yadav","ENT","Jaipur","Rajasthan"
"1267","Dr. Kavita Yadav","Oncology","Hyderabad","Telangana"
"1268","Dr. Priya Kumar","Cardiology","Pune","Maharashtra"
"1269","Dr. Ritu Yadav","Pulmonology","Jaipur","Rajasthan"
"1270","Dr. Sunil Iyer","Dermatology","Bengaluru","Karnataka"
"1271","Dr. Rohit Singh","Urology","Lucknow","Uttar Pradesh"
"1272","Dr. Kiran Iyer","Neurology","Mumbai","Maharashtra"
"1273","Dr. Priya Iyer","Cardiology","Mumbai","Maharashtra"
"1274","Dr. Meena Verma","Neurology","Ahmedabad","Gujarat"
"1275","Dr. Suresh Sharma","General Medicine","Kolkata","West Bengal"
"1276","Dr. Sunil Patel","Urology","Lucknow","Uttar Pradesh"
"1277","Dr. Suresh Kumar","General Medicine","Chennai","Tamil Nadu"
"1278","Dr. Suresh Patel","Urology","Mumbai","Maharashtra"
"1279","Dr. Ritu Yadav","ENT","Delhi","Delhi"
"1280","Dr. Shreya Kumar","Gastroenterology","Jaipur","Rajasthan"
"1281","Dr. Prakash Singh","Pediatrics","Pune","Maharashtra"
"1282","Dr. Kiran Yadav","Pediatrics","Ahmedabad","Gujarat"
"1283","Dr. Vijay Reddy","Psychiatry","Kolkata","West Bengal"
"1284","Dr. Amit Singh","Oncology","Lucknow","Uttar Pradesh"
"1285","Dr. Deepak Kumar","Neurology","Mumbai","Maharashtra"
"1286","Dr. Sunil Reddy","Cardiology","Jaipur","Rajasthan"
"1287","Dr. Kiran Iyer","Dermatology","Chennai","Tamil Nadu"
"1288","Dr. Priya Singh","Cardiology","Lucknow","Uttar Pradesh"
"1289","Dr. Rajesh Sharma","Urology","Ahmedabad","Gujarat"
"1290","Dr. Deepak Reddy","Oncology","Mumbai","Maharashtra"
"1291","Dr. Rajesh Patel","Cardiology","Jaipur","Rajasthan"
"1292","Dr. Anil Reddy","Orthopedics","Chennai","Tamil Nadu"
"1293","Dr. Priya Das","Orthopedics","Hyderabad","Telangana"
"1294","Dr. Sunita Patel","ENT","Delhi","Delhi"
"1295","Dr. Meena Singh","Dermatology","Chennai","Tamil Nadu"
"1296","Dr. Deepak Singh","Dermatology","Delhi","Delhi"
"1297","Dr. Rohit Singh","Gynecology","Ahmedabad","Gujarat"
"1298","Dr. Sunil Verma","Psychiatry","Delhi","Delhi"
"1299","Dr. Priya Iyer","Pediatrics","Ahmedabad","Gujarat"
"1300","Dr. Ritu Chopra","ENT","Bengaluru","Karnataka"
"1301","Dr. Aarti Verma","Gynecology","Delhi","Delhi"
"1302","Dr. Neha Reddy","General Medicine","Hyderabad","Telangana"
"1303","Dr. Sunita Chopra","Urology","Bengaluru","Karnataka"
"1304","Dr. Ritu Chopra","Neurology","Delhi","Delhi"
"1305","Dr. Meena Reddy","Psychiatry","Pune","Maharashtra"
"1306","Dr. Meena Yadav","Neurology","Ahmedabad","Gujarat"
"1307","Dr. Rajesh Iyer","Dermatology","Bengaluru","Karnataka"
"1308","Dr. Suresh Verma","Urology","Pune","Maharashtra"
"1309","Dr. Aarti Chopra","Cardiology","Mumbai","Maharashtra"
"1310","Dr. Sunita Reddy","General Medicine","Mumbai","Maharashtra"
"1311","Dr. Amit Chopra","Urology","Delhi","Delhi"
"1312","Dr. Rohit Kumar","Cardiology","Jaipur","Rajasthan"
"1313","Dr. Anil Kumar","Orthopedics","Bengaluru","Karnataka"
"1314","Dr. Rajesh Patel","Urology","Pune","Maharashtra"
"1315","Dr. Sunil Verma","Dermatology","Mumbai","Maharashtra"
"1316","Dr. Kavita Iyer","Cardiology","Jaipur","Rajasthan"
"1317","Dr. Shreya Kumar","Pulmonology","Ahmedabad","Gujarat"
"1318","Dr. Anil Yadav","Cardiology","Hyderabad","Telangana"
"1319","Dr. Kavita Iyer","Neurology","Mumbai","Maharashtra"
"1320","Dr. Rajesh Reddy","Gastroenterology","Pune","Maharashtra"
"1321","Dr. Deepak Das","Oncology","Mumbai","Maharashtra"
"1322","Dr. Aarti Yadav","Urology","Jaipur","Rajasthan"
"1323","Dr. Shreya Kumar","Urology","Delhi","Delhi"
"1324","Dr. Rajesh Chopra","General Medicine","Delhi","Delhi"
"1325","Dr. Kiran Verma","Gastroenterology","Bengaluru","Karnataka"
"1326","Dr. Kavita Patel","Urology","Pune","Maharashtra"
"1327","Dr. Suresh Yadav","Pediatrics","Kolkata","West Bengal"
"1328","Dr. Sunil Yadav","Gynecology","Jaipur","Rajasthan"
"1329","Dr. Amit Das","General Medicine","Ahmedabad","Gujarat"
"1330","Dr. Priya Iyer","Cardiology","Ahmedabad","Gujarat"
"1331","Dr. Vijay Singh","Gynecology","Hyderabad","Telangana"
"1332","Dr. Anil Iyer","Gynecology","Delhi","Delhi"
"1333","Dr. Sunil Iyer","Urology","Bengaluru","Karnataka"
"1334","Dr. Shreya Yadav","General Medicine","Jaipur","Rajasthan"
"1335","Dr. Kavita Singh","Pulmonology","Bengaluru","Karnataka"
"1336","Dr. Kiran Chopra","Orthopedics","Bengaluru","Karnataka"
"1337","Dr. Kiran Patel","Psychiatry","Lucknow","Uttar Pradesh"
"1338","Dr. Deepak Yadav","Pediatrics","Pune","Maharashtra"
"1339","Dr. Anil Singh","Pulmonology","Ahmedabad","Gujarat"
"1340","Dr. Priya Iyer","Orthopedics","Kolkata","West Bengal"
"1341","Dr. Pooja Kumar","ENT","Jaipur","Rajasthan"
"1342","Dr. Amit Yadav","Oncology","Mumbai","Maharashtra"
"1343","Dr. Vijay Sharma","Pediatrics","Kolkata","West Bengal"
"1344","Dr. Deepak Kumar","Urology","Hyderabad","Telangana"
"1345","Dr. Rajesh Reddy","ENT","Pune","Maharashtra"
"1346","Dr. Aarti Sharma","ENT","Delhi","Delhi"
"1347","Dr. Anil Singh","Orthopedics","Pune","Maharashtra"
"1348","Dr. Neha Das","Cardiology","Lucknow","Uttar Pradesh"
"1349","Dr. Priya Singh","Neurology","Hyderabad","Telangana"
"1350","Dr. Suresh Sharma","Urology","Jaipur","Rajasthan"
"1351","Dr. Pooja Singh","Oncology","Ahmedabad","Gujarat"
"1352","Dr. Kiran Singh","Oncology","Kolkata","West Bengal"
"1353","Dr. Kiran Sharma","Orthopedics","Ahmedabad","Gujarat"
"1354","Dr. Rohit Singh","Gastroenterology","Pune","Maharashtra"
"1355","Dr. Pooja Singh","Orthopedics","Kolkata","West Bengal"
"1356","Dr. Prakash Singh","Gynecology","Kolkata","West Bengal"
"1357","Dr. Priya Yadav","Pulmonology","Delhi","Delhi"
"1358","Dr. Pooja Chopra","Dermatology","Ahmedabad","Gujarat"
"1359","Dr. Amit Reddy","Gastroenterology","Pune","Maharashtra"
"1360","Dr. Vijay Singh","General Medicine","Mumbai","Maharashtra"
"1361","Dr. Rajesh Kumar","Dermatology","Bengaluru","Karnataka"
"1362","Dr. Priya Verma","ENT","Ahmedabad","Gujarat"
"1363","Dr. Aarti Sharma","Urology","Chennai","Tamil Nadu"
"1364","Dr. Ritu Kumar","Gynecology","Lucknow","Uttar Pradesh"
"1365","Dr. Sunita Singh","Gynecology","Ahmedabad","Gujarat"
"1366","Dr. Anita Reddy","Dermatology","Mumbai","Maharashtra"
"1367","Dr. Neha Yadav","Oncology","Pune","Maharashtra"
"1368","Dr. Shreya Kumar","Orthopedics","Pune","Maharashtra"
"1369","Dr. Aarti Patel","Dermatology","Delhi","Delhi"
"1370","Dr. Anita Kumar","ENT","Lucknow","Uttar Pradesh"
"1371","Dr. Deepak Das","General Medicine","Lucknow","Uttar Pradesh"
"1372","Dr. Kavita Iyer","Gastroenterology","Kolkata","West Bengal"
"1373","Dr. Deepak Yadav","Dermatology","Lucknow","Uttar Pradesh"
"1374","Dr. Pooja Yadav","Pediatrics","Jaipur","Rajasthan"
"1375","Dr. Deepak Chopra","Urology","Lucknow","Uttar Pradesh"
"1376","Dr. Vijay Kumar","Dermatology","Delhi","Delhi"
"1377","Dr. Sunil Singh","General Medicine","Pune","Maharashtra"
"1378","Dr. Prakash Reddy","Neurology","Jaipur","Rajasthan"
"1379","Dr. Rajesh Patel","General Medicine","Lucknow","Uttar Pradesh"
"1380","Dr. Amit Kumar","Oncology","Mumbai","Maharashtra"
"1381","Dr. Rohit Verma","Dermatology","Pune","Maharashtra"
"1382","Dr. Meena Singh","Gastroenterology","Bengaluru","Karnataka"
"1383","Dr. Meena Verma","Orthopedics","Lucknow","Uttar Pradesh"
"1384","Dr. Anil Singh","Urology","Kolkata","West Bengal"
"1385","Dr. Shreya Reddy","Psychiatry","Jaipur","Rajasthan"
"1386","Dr. Rajesh Reddy","Cardiology","Lucknow","Uttar Pradesh"
"1387","Dr. Rohit Das","Psychiatry","Lucknow","Uttar Pradesh"
"1388","Dr. Sunil Iyer","ENT","Bengaluru","Karnataka"
"1389","Dr. Meena Reddy","Neurology","Delhi","Delhi"
"1390","Dr. Suresh Das","Pulmonology","Mumbai","Maharashtra"
"1391","Dr. Meena Yadav","Cardiology","Delhi","Delhi"
"1392","Dr. Aarti Yadav","Orthopedics","Bengaluru","Karnataka"
"1393","Dr. Rajesh Chopra","General Medicine","Kolkata","West Bengal"
"1394","Dr. Neha Patel","General Medicine","Pune","Maharashtra"
"1395","Dr. Sunita Singh","Dermatology","Jaipur","Rajasthan"
"1396","Dr. Kiran Chopra","Gastroenterology","Chennai","Tamil Nadu"
"1397","Dr. Prakash Chopra","Cardiology","Delhi","Delhi"
"1398","Dr. Aarti Patel","Orthopedics","Jaipur","Rajasthan"
"1399","Dr. Kiran Sharma","Gastroenterology","Kolkata","West Bengal"
"1400","Dr. Rajesh Reddy","Cardiology","Chennai","Tamil Nadu"
"1401","Dr. Anita Yadav","Pediatrics","Jaipur","Rajasthan"
"1402","Dr. Kiran Iyer","ENT","Delhi","Delhi"
"1403","Dr. Pooja Sharma","Gastroenterology","Jaipur","Rajasthan"
"1404","Dr. Vijay Chopra","Pediatrics","Lucknow","Uttar Pradesh"
"1405","Dr. Sunil Singh","Urology","Chennai","Tamil Nadu"
"1406","Dr. Shreya Sharma","Psychiatry","Kolkata","West Bengal"
"1407","Dr. Amit Reddy","Neurology","Chennai","Tamil Nadu"
"1408","Dr. Anil Iyer","Cardiology","Lucknow","Uttar Pradesh"
"1409","Dr. Sunil Yadav","Psychiatry","Lucknow","Uttar Pradesh"
"1410","Dr. Anil Patel","Pulmonology","Lucknow","Uttar Pradesh"
"1411","Dr. Sunil Kumar","Urology","Ahmedabad","Gujarat"
"1412","Dr. Suresh Verma","ENT","Jaipur","Rajasthan"
"1413","Dr. Sunil Verma","Urology","Kolkata","West Bengal"
"1414","Dr. Sunil Chopra","ENT","Delhi","Delhi"
"1415","Dr. Sunil Verma","Pediatrics","Mumbai","Maharashtra"
"1416","Dr. Kiran Kumar","Pediatrics","Mumbai","Maharashtra"
"1417","Dr. Anil Patel","Neurology","Kolkata","West Bengal"
"1418","Dr. Rajesh Reddy","Urology","Kolkata","West Bengal"
"1419","Dr. Kavita Das","Oncology","Mumbai","Maharashtra"
"1420","Dr. Shreya Reddy","Psychiatry","Hyderabad","Telangana"
"1421","Dr. Anita Reddy","ENT","Mumbai","Maharashtra"
"1422","Dr. Aarti Chopra","Dermatology","Mumbai","Maharashtra"
"1423","Dr. Meena Singh","Gastroenterology","Pune","Maharashtra"
"1424","Dr. Kavita Chopra","Oncology","Kolkata","West Bengal"
"1425","Dr. Aarti Kumar","General Medicine","Lucknow","Uttar Pradesh"
"1426","Dr. Sunita Sharma","Oncology","Pune","Maharashtra"
"1427","Dr. Anil Reddy","Gastroenterology","Pune","Maharashtra"
"1428","Dr. Aarti Kumar","Neurology","Hyderabad","Telangana"
"1429","Dr. Sunil Singh","Psychiatry","Pune","Maharashtra"
"1430","Dr. Rohit Das","Pediatrics","Ahmedabad","Gujarat"
"1431","Dr. Kiran Patel","Oncology","Jaipur","Rajasthan"
"1432","Dr. Priya Chopra","Cardiology","Hyderabad","Telangana"
"1433","Dr. Prakash Kumar","Orthopedics","Lucknow","Uttar Pradesh"
"1434","Dr. Shreya Reddy","Neurology","Ahmedabad","Gujarat"
"1435","Dr. Anil Verma","Cardiology","Mumbai","Maharashtra"
"1436","Dr. Prakash Yadav","General Medicine","Ahmedabad","Gujarat"
"1437","Dr. Priya Reddy","Orthopedics","Pune","Maharashtra"
"1438","Dr. Rajesh Reddy","Dermatology","Pune","Maharashtra"
"1439","Dr. Anita Iyer","Urology","Mumbai","Maharashtra"
"1440","Dr. Aarti Yadav","Psychiatry","Hyderabad","Telangana"
"1441","Dr. Pooja Singh","Cardiology","Bengaluru","Karnataka"
"1442","Dr. Meena Patel","ENT","Pune","Maharashtra"
"1443","Dr. Pooja Reddy","Urology","Ahmedabad","Gujarat"
"1444","Dr. Neha Reddy","Pulmonology","Pune","Maharashtra"
"1445","Dr. Meena Patel","Cardiology","Lucknow","Uttar Pradesh"
"1446","Dr. Priya Reddy","Orthopedics","Lucknow","Uttar Pradesh"
"1447","Dr. Sunita Singh","General Medicine","Bengaluru","Karnataka"
"1448","Dr. Amit Chopra","Pulmonology","Chennai","Tamil Nadu"
"1449","Dr. Shreya Iyer","Urology","Jaipur","Rajasthan"
"1450","Dr. Aarti Das","Orthopedics","Pune","Maharashtra"
"1451","Dr. Anil Kumar","Dermatology","Mumbai","Maharashtra"
"1452","Dr. Sunita Das","General Medicine","Bengaluru","Karnataka"
"1453","Dr. Vijay Sharma","Cardiology","Kolkata","West Bengal"
"1454","Dr. Suresh Verma","Neurology","Chennai","Tamil Nadu"
"1455","Dr. Ritu Singh","Dermatology","Lucknow","Uttar Pradesh"
"1456","Dr. Rohit Yadav","Neurology","Delhi","Delhi"
"1457","Dr. Aarti Das","Pulmonology","Bengaluru","Karnataka"
"1458","Dr. Suresh Das","Orthopedics","Delhi","Delhi"
"1459","Dr. Priya Sharma","ENT","Jaipur","Rajasthan"
"1460","Dr. Sunil Das","Orthopedics","Chennai","Tamil Nadu"
"1461","Dr. Priya Verma","Psychiatry","Delhi","Delhi"
"1462","Dr. Vijay Chopra","Pulmonology","Pune","Maharashtra"
"1463","Dr. Rajesh Singh","Psychiatry","Kolkata","West Bengal"
"1464","Dr. Shreya Verma","ENT","Delhi","Delhi"
"1465","Dr. Pooja Singh","Gynecology","Hyderabad","Telangana"
"1466","Dr. Anil Patel","Psychiatry","Mumbai","Maharashtra"
"1467","Dr. Kiran Kumar","Cardiology","Mumbai","Maharashtra"
"1468","Dr. Shreya Chopra","Gastroenterology","Chennai","Tamil Nadu"
"1469","Dr. Meena Reddy","Urology","Pune","Maharashtra"
"1470","Dr. Pooja Chopra","Cardiology","Chennai","Tamil Nadu"
"1471","Dr. Anita Reddy","Neurology","Lucknow","Uttar Pradesh"
"1472","Dr. Amit Reddy","Oncology","Bengaluru","Karnataka"
"1473","Dr. Deepak Das","General Medicine","Jaipur","Rajasthan"
"1474","Dr. Deepak Sharma","Oncology","Hyderabad","Telangana"
"1475","Dr. Kiran Das","ENT","Ahmedabad","Gujarat"
"1476","Dr. Rajesh Singh","Psychiatry","Ahmedabad","Gujarat"
"1477","Dr. Vijay Das","Gastroenterology","Delhi","Delhi"
"1478","Dr. Deepak Reddy","General Medicine","Ahmedabad","Gujarat"
"1479","Dr. Amit Das","Neurology","Jaipur","Rajasthan"
"1480","Dr. Ritu Das","General Medicine","Jaipur","Rajasthan"
"1481","Dr. Deepak Verma","Oncology","Delhi","Delhi"
"1482","Dr. Sunil Das","Gynecology","Kolkata","West Bengal"
"1483","Dr. Neha Chopra","Orthopedics","Pune","Maharashtra"
"1484","Dr. Kiran Sharma","Pediatrics","Delhi","Delhi"
"1485","Dr. Suresh Yadav","Dermatology","Bengaluru","Karnataka"
"1486","Dr. Meena Yadav","Urology","Delhi","Delhi"
"1487","Dr. Vijay Singh","Dermatology","Hyderabad","Telangana"
"1488","Dr. Prakash Das","ENT","Chennai","Tamil Nadu"
"1489","Dr. Pooja Yadav","Neurology","Pune","Maharashtra"
"1490","Dr. Kiran Chopra","Gynecology","Mumbai","Maharashtra"
"1491","Dr. Sunil Chopra","Orthopedics","Bengaluru","Karnataka"
"1492","Dr. Meena Verma","Oncology","Pune","Maharashtra"
"1493","Dr. Pooja Patel","Urology","Kolkata","West Bengal"
"1494","Dr. Aarti Reddy","Oncology","Pune","Maharashtra"
"1495","Dr. Suresh Yadav","General Medicine","Pune","Maharashtra"
"1496","Dr. Vijay Patel","ENT","Mumbai","Maharashtra"
"1497","Dr. Prakash Yadav","Gastroenterology","Kolkata","West Bengal"
"1498","Dr. Rohit Chopra","Pulmonology","Jaipur","Rajasthan"
"1499","Dr. Amit Reddy","Oncology","Kolkata","West Bengal"
"1500","Dr. Rohit Singh","Orthopedics","Chennai","Tamil Nadu"
"1501","Dr. Kavita Reddy","ENT","Chennai","Tamil Nadu"
"1502","Dr. Amit Reddy","Dermatology","Hyderabad","Telangana"
"1503","Dr. Prakash Chopra","Dermatology","Delhi","Delhi"
"1504","Dr. Amit Patel","Gynecology","Kolkata","West Bengal"
"1505","Dr. Anil Verma","Cardiology","Jaipur","Rajasthan"
"1506","Dr. Prakash Patel","Dermatology","Kolkata","West Bengal"
"1507","Dr. Rajesh Patel","Cardiology","Pune","Maharashtra"
"1508","Dr. Anita Reddy","Urology","Chennai","Tamil Nadu"
"1509","Dr. Suresh Yadav","Gastroenterology","Pune","Maharashtra"
"1510","Dr. Kiran Das","General Medicine","Chennai","Tamil Nadu"
"1511","Dr. Sunita Reddy","Gynecology","Lucknow","Uttar Pradesh"
"1512","Dr. Pooja Patel","Orthopedics","Pune","Maharashtra"
"1513","Dr. Anil Chopra","Cardiology","Pune","Maharashtra"
"1514","Dr. Meena Das","Dermatology","Chennai","Tamil Nadu"
"1515","Dr. Rajesh Das","ENT","Jaipur","Rajasthan"
"1516","Dr. Pooja Das","ENT","Chennai","Tamil Nadu"
"1517","Dr. Priya Chopra","Pulmonology","Hyderabad","Telangana"
"1518","Dr. Priya Reddy","Pulmonology","Pune","Maharashtra"
"1519","Dr. Priya Yadav","ENT","Pune","Maharashtra"
"1520","Dr. Pooja Singh","Gastroenterology","Jaipur","Rajasthan"
"1521","Dr. Pooja Reddy","Dermatology","Delhi","Delhi"
"1522","Dr. Rohit Das","Pediatrics","Delhi","Delhi"
"1523","Dr. Vijay Das","General Medicine","Kolkata","West Bengal"
"1524","Dr. Sunil Yadav","Gastroenterology","Mumbai","Maharashtra"
"1525","Dr. Aarti Verma","Urology","Delhi","Delhi"
"1526","Dr. Anita Sharma","Psychiatry","Mumbai","Maharashtra"
"1527","Dr. Ritu Sharma","Gynecology","Pune","Maharashtra"
"1528","Dr. Deepak Iyer","ENT","Jaipur","Rajasthan"
"1529","Dr. Pooja Patel","Gastroenterology","Mumbai","Maharashtra"
"1530","Dr. Neha Sharma","Pulmonology","Hyderabad","Telangana"
"1531","Dr. Neha Verma","Psychiatry","Kolkata","West Bengal"
"1532","Dr. Kiran Chopra","Gynecology","Ahmedabad","Gujarat"
"1533","Dr. Priya Yadav","Psychiatry","Delhi","Delhi"
"1534","Dr. Shreya Chopra","Cardiology","Chennai","Tamil Nadu"
"1535","Dr. Kavita Patel","Pulmonology","Mumbai","Maharashtra"
"1536","Dr. Amit Reddy","Pulmonology","Chennai","Tamil Nadu"
"1537","Dr. Vijay Iyer","Neurology","Mumbai","Maharashtra"
"1538","Dr. Aarti Reddy","Gastroenterology","Pune","Maharashtra"
"1539","Dr. Shreya Das","Urology","Pune","Maharashtra"
"1540","Dr. Anil Reddy","Orthopedics","Pune","Maharashtra"
"1541","Dr. Kiran Sharma","Pediatrics","Kolkata","West Bengal"
"1542","Dr. Anita Kumar","Neurology","Delhi","Delhi"
"1543","Dr. Sunita Chopra","Orthopedics","Lucknow","Uttar Pradesh"
"1544","Dr. Amit Iyer","Urology","Lucknow","Uttar Pradesh"
"1545","Dr. Sunita Iyer","Orthopedics","Hyderabad","Telangana"
"1546","Dr. Anil Verma","Oncology","Bengaluru","Karnataka"
"1547","Dr. Pooja Reddy","Cardiology","Bengaluru","Karnataka"
"1548","Dr. Amit Sharma","Gastroenterology","Lucknow","Uttar Pradesh"
"1549","Dr. Pooja Yadav","Urology","Chennai","Tamil Nadu"
"1550","Dr. Kiran Chopra","Psychiatry","Mumbai","Maharashtra"
"1551","Dr. Anita Kumar","Orthopedics","Mumbai","Maharashtra"
"1552","Dr. Rajesh Chopra","Psychiatry","Mumbai","Maharashtra"
"1553","Dr. Vijay Singh","ENT","Jaipur","Rajasthan"
"1554","Dr. Anita Verma","Gastroenterology","Kolkata","West Bengal"
"1555","Dr. Prakash Kumar","Pulmonology","Hyderabad","Telangana"
"1556","Dr. Sunil Chopra","Oncology","Bengaluru","Karnataka"
"1557","Dr. Shreya Kumar","Cardiology","Chennai","Tamil Nadu"
"1558","Dr. Suresh Reddy","Gynecology","Jaipur","Rajasthan"
"1559","Dr. Aarti Reddy","Psychiatry","Chennai","Tamil Nadu"
"1560","Dr. Ritu Iyer","Psychiatry","Chennai","Tamil Nadu"
"1561","Dr. Anil Sharma","ENT","Chennai","Tamil Nadu"
"1562","Dr. Priya Reddy","Orthopedics","Bengaluru","Karnataka"
"1563","Dr. Aarti Iyer","Orthopedics","Ahmedabad","Gujarat"
"1564","Dr. Rohit Verma","Neurology","Kolkata","West Bengal"
"1565","Dr. Shreya Chopra","Dermatology","Lucknow","Uttar Pradesh"
"1566","Dr. Priya Sharma","Gastroenterology","Bengaluru","Karnataka"
"1567","Dr. Vijay Iyer","Gastroenterology","Pune","Maharashtra"
"1568","Dr. Kavita Kumar","Pediatrics","Kolkata","West Bengal"
"1569","Dr. Shreya Iyer","Cardiology","Mumbai","Maharashtra"
"1570","Dr. Anita Yadav","Urology","Pune","Maharashtra"
"1571","Dr. Neha Chopra","Pediatrics","Mumbai","Maharashtra"
"1572","Dr. Sunil Yadav","Urology","Ahmedabad","Gujarat"
"1573","Dr. Anita Sharma","Gynecology","Hyderabad","Telangana"
"1574","Dr. Kiran Iyer","Pulmonology","Hyderabad","Telangana"
"1575","Dr. Anita Kumar","Pulmonology","Kolkata","West Bengal"
